datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2021-08-19 11:00:00,2.455155742365304,288.7674553192312,279.8413891838581,0.0,0.0206267638272346,17.27847,9191.04583,2257.35458,85.481,1319.06066,0.0,2254.52007,10.72714
2021-08-19 12:00:00,2.455155742365304,288.7674553192312,279.8413891838581,0.0,0.0206267638272346,17.51996,9688.56235,2258.33925,84.1575,1207.64942,0.0,1984.77006,13.89098
2021-08-19 13:00:00,2.152119812565113,291.3822067736369,279.86955411276955,65.17773680456727,0.0158411445857447,17.82844,9652.14798,2257.43361,84.11863,1092.98327,434.91002,1795.86997,20.83613
2021-08-19 14:00:00,2.152119812565113,291.3822067736369,279.86955411276955,65.17773680456727,0.0158411445857447,17.80389,9253.99987,2255.04482,80.06992,961.63538,4338.07002,1526.26999,10.95767
2021-08-19 15:00:00,2.152119812565113,291.3822067736369,279.86955411276955,65.17773680456727,0.0158411445857447,17.14786,9063.02564,2255.98171,80.95455,930.91118,8726.28028,1272.31999,21.48113
2021-08-19 16:00:00,2.852169452149643,295.31013162642006,279.564949617032,303.1002281204184,0.0250812352773955,17.85737,8875.58069,2255.40284,81.16509,908.77221,10601.91023,1055.05996,22.01197
2021-08-19 17:00:00,2.852169452149643,295.31013162642006,279.564949617032,303.1002281204184,0.0250812352773955,17.53905,8430.78051,2253.89853,83.78347,918.72164,11590.97982,938.54998,18.30138
2021-08-19 18:00:00,2.852169452149643,295.31013162642006,279.564949617032,303.1002281204184,0.0250812352773955,17.33498,8018.72294,2253.09649,84.17979,982.26732,12056.64023,931.41997,13.62964
2021-08-19 19:00:00,3.792672638254368,297.6977372608725,279.00091622468494,880.487741218248,0.0022143076084497,17.3565,7603.50138,2250.12336,83.80827,1100.70529,12170.44029,1003.73,15.51629
2021-08-19 20:00:00,3.792672638254368,297.6977372608725,279.00091622468494,880.487741218248,0.0022143076084497,17.49457,7953.01793,2248.59599,83.80312,1221.60763,12169.89999,1102.08001,18.76222
2021-08-19 21:00:00,3.792672638254368,297.6977372608725,279.00091622468494,880.487741218248,0.0022143076084497,17.62678,8775.49461,2249.85188,85.46813,1376.6319,12067.96035,1337.84,15.77653
2021-08-19 22:00:00,4.477854592583099,297.91402747379846,278.9531221302166,797.2504194296191,0.0039924626154806,16.77632,10359.03461,2253.32157,83.54758,1563.40988,11556.07992,1660.04,17.97032
2021-08-19 23:00:00,4.477854592583099,297.91402747379846,278.9531221302166,797.2504194296191,0.0039924626154806,16.73984,12258.49674,2254.4396,84.89799,1731.37535,10622.85978,2053.53995,15.43772
2021-08-20 00:00:00,4.477854592583099,297.91402747379846,278.9531221302166,797.2504194296191,0.0039924626154806,17.4951,14290.28663,2257.00597,83.4284,1816.95016,8064.67705,2295.6356,12.72961
2021-08-20 01:00:00,3.927526240512421,294.1394404424608,279.6969838479263,186.11357307951783,0.0036873441767908,17.68325,15748.91058,2256.56932,84.52846,1913.22717,4840.81819,2267.90671,9.56042
2021-08-20 02:00:00,3.927526240512421,294.1394404424608,279.6969838479263,186.11357307951783,0.0036873441767908,17.49277,16550.05094,2255.79499,86.24514,1991.26595,2028.81914,2428.39714,21.7535
2021-08-20 03:00:00,3.927526240512421,294.1394404424608,279.6969838479263,186.11357307951783,0.0036873441767908,17.37428,16698.03499,2255.0025,85.28256,2087.26712,144.42063,2573.85748,27.13884
2021-08-20 04:00:00,3.425738824241765,292.054611603587,280.1520622596436,93.05705085220588,0.0120220940986266,16.93049,16337.50016,2255.21584,85.49688,2091.40153,0.0,2731.94979,26.4383
2021-08-20 05:00:00,3.425738824241765,292.054611603587,280.1520622596436,93.05705085220588,0.0120220940986266,16.89849,15111.08999,2255.22294,85.07388,2051.65096,0.0,2794.89347,21.61453
2021-08-20 06:00:00,3.425738824241765,292.054611603587,280.1520622596436,93.05705085220588,0.0120220940986266,17.32067,13522.96428,2254.70071,85.36143,1988.74561,0.0,2785.30037,16.15046
2021-08-20 07:00:00,3.13232483277397,290.7779137968158,280.4994428558068,0.0,0.0142468950374363,16.96191,11780.05514,2253.96023,85.17004,1914.45046,83.60113,2727.95417,18.359
2021-08-20 08:00:00,3.13232483277397,290.7779137968158,280.4994428558068,0.0,0.0142468950374363,17.02503,10803.97879,2256.19574,86.13175,1860.62465,276.05932,2677.68488,20.38775
2021-08-20 09:00:00,3.13232483277397,290.7779137968158,280.4994428558068,0.0,0.0142468950374363,16.80593,9955.27013,2258.49813,84.89106,1722.25823,19.85456,2561.33056,13.50235
2021-08-20 10:00:00,2.944532136068511,289.8096846730187,280.68769881270146,0.0,0.0347704280650192,16.86374,8984.70027,2258.7258,86.48746,1559.97716,0.0,2473.54299,2.34578
2021-08-20 11:00:00,2.944532136068511,289.8096846730187,280.68769881270146,0.0,0.0347704280650192,16.6914,8852.93861,2258.00948,85.52962,1427.96856,0.0,2297.78762,10.72714
2021-08-20 12:00:00,2.944532136068511,289.8096846730187,280.68769881270146,0.0,0.0347704280650192,16.932,9366.47442,2258.99415,84.20442,1308.94623,680.16614,2215.25345,13.89098
2021-08-20 13:00:00,3.1889184246646467,291.8928724664112,281.07863826925376,60.2177482421582,0.0291846983683582,17.22152,9343.15255,2258.08742,84.16636,1183.42446,2088.63888,2053.81768,20.83613
2021-08-20 14:00:00,3.1889184246646467,291.8928724664112,281.07863826925376,60.2177482421582,0.0291846983683582,17.20028,8951.3779,2255.69699,80.11318,1035.30359,3596.02264,1900.31502,10.95767
2021-08-20 15:00:00,3.1889184246646467,291.8928724664112,281.07863826925376,60.2177482421582,0.0291846983683582,16.57104,8834.32674,2256.63334,80.99761,991.97,5672.34558,1762.43261,21.48113
2021-08-20 16:00:00,4.927492389408224,295.5967357710902,280.44495361950425,287.73888496368,0.0468114724905122,17.26102,8741.02865,2256.05296,81.20822,951.60919,9065.69561,1573.73332,22.01197
2021-08-20 17:00:00,4.927492389408224,295.5967357710902,280.44495361950425,287.73888496368,0.0468114724905122,16.95036,8405.45717,2254.54716,83.82744,939.90547,11362.41464,1427.67478,18.30138
2021-08-20 18:00:00,4.927492389408224,295.5967357710902,280.44495361950425,287.73888496368,0.0468114724905122,16.75901,8108.55389,2253.74402,84.2239,983.04187,12837.87055,1331.72521,13.62964
2021-08-20 19:00:00,6.194249451198836,297.6806458504401,279.45623387189966,826.8890248934931,0.0212312195674914,16.78554,7813.95142,2250.76871,83.85264,1085.00419,13105.66331,1312.43365,15.51629
2021-08-20 20:00:00,6.194249451198836,297.6806458504401,279.45623387189966,826.8890248934931,0.0212312195674914,16.90786,8303.43404,2249.2397,83.84649,1186.73114,12503.63838,1349.4077,18.76222
2021-08-20 21:00:00,6.194249451198836,297.6806458504401,279.45623387189966,826.8890248934931,0.0212312195674914,17.03574,9271.73189,2250.49531,85.51266,1332.58293,12027.25743,1334.90553,15.77653
2021-08-20 22:00:00,6.734201626892959,297.45258858944976,278.79411723451443,753.1398934184363,0.0646841606130261,16.22586,11047.47686,2253.96487,83.58986,1521.57482,11545.42242,1342.80738,17.97032
2021-08-20 23:00:00,6.734201626892959,297.45258858944976,278.79411723451443,753.1398934184363,0.0646841606130261,16.18407,13130.90922,2255.08222,84.94178,1689.89758,10458.92473,1450.81546,15.43772
2021-08-21 00:00:00,6.734201626892959,297.45258858944976,278.79411723451443,753.1398934184363,0.0646841606130261,16.89379,15041.87465,2257.49926,83.46976,1742.01098,7741.3883,2407.91528,12.72961
2021-08-21 01:00:00,4.931653147825239,293.3660900665735,279.2965697190232,179.17401343295285,0.0180552806707805,17.07946,16475.64286,2257.06275,84.57116,1840.65822,4663.64232,2272.17381,9.56042
2021-08-21 02:00:00,4.931653147825239,293.3660900665735,279.2965697190232,179.17401343295285,0.0180552806707805,16.91371,17206.00672,2256.28855,86.28777,1925.72373,1949.35784,2312.27959,21.7535
2021-08-21 03:00:00,4.931653147825239,293.3660900665735,279.2965697190232,179.17401343295285,0.0180552806707805,16.80212,17270.54162,2255.49607,85.32347,2036.10557,122.56287,2366.50386,27.13884
2021-08-21 04:00:00,3.499296286834995,291.0429212586266,279.577080674138,89.58720706973907,0.027028021740066,16.37454,16829.57233,2255.70913,85.53826,2056.18713,0.0,2472.87218,26.4383
2021-08-21 05:00:00,3.499296286834995,291.0429212586266,279.577080674138,89.58720706973907,0.027028021740066,16.35112,15536.87513,2255.71582,85.11472,2036.58449,0.0,2508.22639,21.61453
2021-08-21 06:00:00,3.499296286834995,291.0429212586266,279.577080674138,89.58720706973907,0.027028021740066,16.76913,13890.34547,2255.19305,85.40222,1994.23023,0.0,2528.20354,16.15046
2021-08-21 07:00:00,2.828773183535483,289.753128701559,279.501628008896,0.0,0.0093920908619136,16.42613,12098.56605,2254.45216,85.20969,1936.92764,80.9194,2527.96131,18.359
2021-08-21 08:00:00,2.828773183535483,289.753128701559,279.501628008896,0.0,0.0093920908619136,16.48894,11068.47366,2256.68821,86.1717,1901.73243,245.60029,2560.72593,20.38775
2021-08-21 09:00:00,2.828773183535483,289.753128701559,279.501628008896,0.0,0.0093920908619136,16.29412,10125.39987,2258.99074,84.92929,1776.23295,20.26617,2569.63215,13.50235
2021-08-21 10:00:00,2.525792962934025,288.7856331012758,279.2448270092002,0.0,0.0221006310223356,16.3479,9014.05305,2259.21814,86.52639,1624.67278,0.0,2627.5984,2.34578
2021-08-21 11:00:00,2.525792962934025,288.7856331012758,279.2448270092002,0.0,0.0221006310223356,16.18454,8763.20845,2258.50141,85.56701,1502.51536,0.0,2598.40083,10.72714
2021-08-21 12:00:00,2.525792962934025,288.7856331012758,279.2448270092002,0.0,0.0221006310223356,16.42436,9238.64672,2259.48594,84.24051,1386.78452,491.6959,2678.45786,13.89098
2021-08-21 13:00:00,2.319598482548557,291.559105971339,279.0081924805935,63.69070330261914,0.0181180778736798,16.69752,9182.17755,2258.57853,84.20308,1260.33959,1554.39154,2632.52827,20.83613
2021-08-21 14:00:00,2.319598482548557,291.559105971339,279.0081924805935,63.69070330261914,0.0181180778736798,16.67912,8784.01125,2256.18673,80.14646,1103.95491,2810.37101,2597.58512,10.95767
2021-08-21 15:00:00,2.319598482548557,291.559105971339,279.0081924805935,63.69070330261914,0.0181180778736798,16.07303,8728.75235,2257.12226,81.03072,1053.20312,4827.93456,2575.00377,21.48113
2021-08-21 16:00:00,3.448763604221535,295.84148098922503,278.082259027997,297.96569594482264,0.031626617703676,16.74613,8724.77216,2256.54121,81.24139,1000.51865,8354.7236,2465.8849,22.01197
2021-08-21 17:00:00,3.448763604221535,295.84148098922503,278.082259027997,297.96569594482264,0.031626617703676,16.4421,8515.22698,2255.03417,83.86126,972.35976,10897.74103,2351.72853,18.30138
2021-08-21 18:00:00,3.448763604221535,295.84148098922503,278.082259027997,297.96569594482264,0.031626617703676,16.26172,8368.42365,2254.23035,84.25783,994.09797,12543.80099,2244.54162,13.62964
2021-08-21 19:00:00,4.636210193946015,298.4722981481124,277.16325656874176,865.9753874450928,0.0031575973657345,16.29258,8212.54893,2251.25327,83.88676,1075.16849,12859.58627,2210.99551,15.51629
2021-08-21 20:00:00,4.636210193946015,298.4722981481124,277.16325656874176,865.9753874450928,0.0031575973657345,16.4013,8826.18523,2249.72316,83.87985,1153.42624,12241.68991,2221.01605,18.76222
2021-08-21 21:00:00,4.636210193946015,298.4722981481124,277.16325656874176,865.9753874450928,0.0031575973657345,16.52544,9897.12612,2250.97837,85.54691,1282.35473,11700.4567,2151.24477,15.77653
2021-08-21 22:00:00,5.348867247785011,298.5080208751292,276.6115805718867,786.3054739608906,0.006526909293659,15.75059,11784.91518,2254.44792,83.62238,1460.83421,11144.83639,2077.49939,17.97032
2021-08-21 23:00:00,5.348867247785011,298.5080208751292,276.6115805718867,786.3054739608906,0.006526909293659,15.70422,13942.61695,2255.56459,84.97547,1620.19387,10058.47679,2087.70241,15.43772
2021-08-22 00:00:00,5.348867247785011,298.5080208751292,276.6115805718867,786.3054739608906,0.006526909293659,16.69985,16325.06395,2260.34709,82.45957,1608.62358,8243.41493,2380.53705,12.72961
2021-08-22 01:00:00,4.3027181948864985,294.0401702689437,277.1826529020834,182.17021831727948,0.0034244953620757,16.88472,17358.53025,2259.91112,83.52819,1704.33102,5403.64368,2336.59773,9.56042
2021-08-22 02:00:00,4.3027181948864985,294.0401702689437,277.1826529020834,182.17021831727948,0.0034244953620757,16.72694,17695.33853,2259.13774,85.24665,1795.8354,2879.37724,2446.02581,21.7535
2021-08-22 03:00:00,4.3027181948864985,294.0401702689437,277.1826529020834,182.17021831727948,0.0034244953620757,16.61758,17436.55476,2258.34362,84.32427,1922.73127,1157.01676,2529.67736,27.13884
2021-08-22 04:00:00,3.638730898746469,291.89584361753134,277.2743722955752,91.08516723288668,0.0122923170161824,16.19523,16821.72259,2258.55696,84.52772,1965.53466,788.20841,2622.32943,26.4383
2021-08-22 05:00:00,3.638730898746469,291.89584361753134,277.2743722955752,91.08516723288668,0.0122923170161824,16.17458,15650.57587,2258.56023,84.11707,1978.81797,679.52209,2615.11581,21.61453
2021-08-22 06:00:00,3.638730898746469,291.89584361753134,277.2743722955752,91.08516723288668,0.0122923170161824,16.59124,14215.42536,2258.03514,84.40568,1970.55895,473.42907,2542.49985,16.15046
2021-08-22 07:00:00,3.2873102524519378,290.583644340422,277.08428466307834,91.08516723288668,0.0122923170161824,16.25333,12730.51486,2257.29234,84.24128,1944.34354,659.62942,2454.9542,18.359
2021-08-22 08:00:00,3.2873102524519378,290.583644340422,277.08428466307834,91.08516723288668,0.0122923170161824,16.31604,11980.69111,2259.53058,85.19582,1945.63499,501.89517,2386.86171,20.38775
2021-08-22 09:00:00,3.2873102524519378,290.583644340422,277.08428466307834,91.08516723288668,0.0122923170161824,16.12904,11182.5412,2261.83392,83.99563,1849.41015,0.0,2266.67224,13.50235
2021-08-22 10:00:00,3.091952244309591,289.6425080159668,276.7788231616564,0.0,0.0348050972127845,16.18153,10054.91363,2262.06023,85.57552,1725.34064,0.0,2175.57881,2.34578
2021-08-22 11:00:00,3.091952244309591,289.6425080159668,276.7788231616564,0.0,0.0348050972127845,16.02106,9618.43153,2261.34049,84.65372,1629.25632,0.0,2013.15065,10.72714
2021-08-22 12:00:00,3.091952244309591,289.6425080159668,276.7788231616564,0.0,0.0348050972127845,16.26063,9906.1346,2262.32489,83.35907,1528.71458,384.65582,1927.65341,13.89098
2021-08-22 13:00:00,2.7789518867474725,292.548838228587,276.6577974188392,62.16625402506004,0.0180510538153417,16.52851,9619.11662,2261.41325,83.30635,1409.53754,1421.75465,1782.8891,20.83613
2021-08-22 14:00:00,2.7789518867474725,292.548838228587,276.6577974188392,62.16625402506004,0.0180510538153417,16.51103,9088.43764,2259.01353,79.33366,1245.97461,2637.77159,1643.89767,10.95767
2021-08-22 15:00:00,2.7789518867474725,292.548838228587,276.6577974188392,62.16625402506004,0.0180510538153417,15.9124,9009.3082,2259.94606,80.22186,1187.04916,4563.06657,1520.02918,21.48113
2021-08-22 16:00:00,3.8815807039853287,296.85364865851227,276.19161780717013,294.41536413568747,0.0297231212337761,16.58006,9054.06718,2259.35955,80.43125,1117.02194,8068.27758,1356.6332,22.01197
2021-08-22 17:00:00,3.8815807039853287,296.85364865851227,276.19161780717013,294.41536413568747,0.0297231212337761,16.27817,9082.71214,2257.8465,83.03521,1063.66326,10590.65239,1251.54176,18.30138
2021-08-22 18:00:00,3.8815807039853287,296.85364865851227,276.19161780717013,294.41536413568747,0.0297231212337761,16.10133,9352.24136,2257.03736,83.42906,1046.81092,12272.17657,1205.38985,13.62964
2021-08-22 19:00:00,5.062373356420927,299.3109339003436,275.5439805575951,866.5770926327709,0.0023362785997156,16.13359,9593.18702,2254.05113,83.05322,1088.18515,12612.5592,1223.37321,15.51629
